row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode
174,1117,02/01/2025 19:34,Pepperoni,Signature Pizza,Regular,15,1,Alexis,Willis,TRUE,646 Howell Gardens,Suite 572,New York,10004
175,1065,02/01/2025 20:06,Margherita,Special Pizza,Large,15,4,Michelle,Mcdonald,FALSE,86834 Sherman Turnpike Apt. 401,Apt. 809,New York,10004
176,1065,02/01/2025 20:06,Margherita,Special Pizza,Large,15,4,Michelle,Mcdonald,FALSE,86834 Sherman Turnpike Apt. 401,Apt. 809,New York,10004
177,1065,02/01/2025 20:06,Coca Cola,Beverages,1.5L,6,1,Michelle,Mcdonald,FALSE,86834 Sherman Turnpike Apt. 401,Apt. 809,New York,10004
178,1065,02/01/2025 20:06,Garlic Bread,Sides,N/A,6,4,Michelle,Mcdonald,FALSE,86834 Sherman Turnpike Apt. 401,Apt. 809,New York,10004
179,1065,02/01/2025 20:06,Pepperoni,Signature Pizza,Large,17,2,Michelle,Mcdonald,FALSE,86834 Sherman Turnpike Apt. 401,Apt. 809,New York,10004
180,1394,02/01/2025 21:39,Chocolate Brownie,Desserts,N/A,5,5,Deborah,Freeman,FALSE,9794 Kevin Lodge Suite 283,Apt. 119,Philadelphia,19111
181,1394,02/01/2025 21:39,Pepperoni,Signature Pizza,Regular,15,4,Deborah,Freeman,FALSE,9794 Kevin Lodge Suite 283,Apt. 119,Philadelphia,19111
182,1394,02/01/2025 21:39,Chocolate Brownie,Desserts,N/A,5,2,Deborah,Freeman,FALSE,9794 Kevin Lodge Suite 283,Apt. 119,Philadelphia,19111
183,1222,02/01/2025 22:06,Chocolate Brownie,Desserts,N/A,5,4,Linda,Mccormick,FALSE,359 Ryan Plains Apt. 260,Suite 151,Philadelphia,19115
184,1222,02/01/2025 22:06,Chocolate Brownie,Desserts,N/A,5,3,Linda,Mccormick,FALSE,359 Ryan Plains Apt. 260,Suite 151,Philadelphia,19115
185,1582,02/01/2025 22:07,Garlic Bread,Sides,N/A,6,2,Jerry,Butler,TRUE,8061 Xavier Forges Suite 802,Suite 580,Philadelphia,19114
186,1582,02/01/2025 22:07,Chocolate Brownie,Desserts,N/A,5,1,Jerry,Butler,TRUE,8061 Xavier Forges Suite 802,Suite 580,Philadelphia,19114
187,1172,02/01/2025 22:55,Chocolate Brownie,Desserts,N/A,5,3,Brian,Moore,TRUE,73954 Williams Passage,Suite 880,Philadelphia,19107
188,1172,02/01/2025 22:55,Garlic Bread,Sides,N/A,6,3,Brian,Moore,TRUE,73954 Williams Passage,Suite 880,Philadelphia,19107
189,1172,02/01/2025 22:55,Pepperoni,Signature Pizza,Large,17,1,Brian,Moore,TRUE,73954 Williams Passage,Suite 880,Philadelphia,19107
190,1402,02/01/2025 23:17,Coca Cola,Beverages,33CL,3,2,Scott,Burns,FALSE,270 Meredith Spurs,Apt. 179,Philadelphia,19104
191,1402,02/01/2025 23:17,Coca Cola,Beverages,1.5L,6,2,Scott,Burns,FALSE,270 Meredith Spurs,Apt. 179,Philadelphia,19104
192,1402,02/01/2025 23:17,Garlic Bread,Sides,N/A,6,5,Scott,Burns,FALSE,270 Meredith Spurs,Apt. 179,Philadelphia,19104
193,1402,02/01/2025 23:17,Pepperoni,Signature Pizza,Large,17,1,Scott,Burns,FALSE,270 Meredith Spurs,Apt. 179,Philadelphia,19104
194,1432,02/01/2025 23:27,Margherita,Special Pizza,Large,15,1,Ashley,Mcgrath,TRUE,05136 Gregory Mountains Suite 096,Suite 368,Philadelphia,19115
195,1358,02/01/2025 23:30,Margherita,Special Pizza,Large,15,3,Donald,Howard,FALSE,0694 Joshua Parks Apt. 809,Apt. 413,Philadelphia,19102
196,1358,02/01/2025 23:30,Garlic Bread,Sides,N/A,6,4,Donald,Howard,FALSE,0694 Joshua Parks Apt. 809,Apt. 413,Philadelphia,19102
197,1476,03/01/2025 02:22,Chocolate Brownie,Desserts,N/A,5,3,Marilyn,Martin,TRUE,67128 Danny Springs Apt. 063,Apt. 201,Philadelphia,19115
198,1476,03/01/2025 02:22,Margherita,Special Pizza,Large,15,4,Marilyn,Martin,TRUE,67128 Danny Springs Apt. 063,Apt. 201,Philadelphia,19115
199,1476,03/01/2025 02:22,Pepperoni,Signature Pizza,Regular,15,3,Marilyn,Martin,TRUE,67128 Danny Springs Apt. 063,Apt. 201,Philadelphia,19115
200,1476,03/01/2025 02:22,Coca Cola,Beverages,1.5L,6,4,Marilyn,Martin,TRUE,67128 Danny Springs Apt. 063,Apt. 201,Philadelphia,19115
201,1476,03/01/2025 02:22,Chocolate Brownie,Desserts,N/A,5,3,Marilyn,Martin,TRUE,67128 Danny Springs Apt. 063,Apt. 201,Philadelphia,19115
202,1970,03/01/2025 03:30,Pepperoni,Signature Pizza,Regular,15,3,Janet,Lara,TRUE,9783 Ramirez Stream Apt. 432,Suite 093,Philadelphia,19102
203,1970,03/01/2025 03:30,Garlic Bread,Sides,N/A,6,1,Janet,Lara,TRUE,9783 Ramirez Stream Apt. 432,Suite 093,Philadelphia,19102
204,1970,03/01/2025 03:30,Pepperoni,Signature Pizza,Regular,15,2,Janet,Lara,TRUE,9783 Ramirez Stream Apt. 432,Suite 093,Philadelphia,19102
205,1970,03/01/2025 03:30,Margherita,Special Pizza,Large,15,4,Janet,Lara,TRUE,9783 Ramirez Stream Apt. 432,Suite 093,Philadelphia,19102
206,1970,03/01/2025 03:30,Margherita,Special Pizza,Large,15,1,Janet,Lara,TRUE,9783 Ramirez Stream Apt. 432,Suite 093,Philadelphia,19102
207,1430,03/01/2025 04:15,Garlic Bread,Sides,N/A,6,3,Sara,Barnes,FALSE,636 Smith Lodge Apt. 912,Suite 124,Philadelphia,19104
208,1430,03/01/2025 04:15,Garlic Bread,Sides,N/A,6,3,Sara,Barnes,FALSE,636 Smith Lodge Apt. 912,Suite 124,Philadelphia,19104
209,1430,03/01/2025 04:15,Chocolate Brownie,Desserts,N/A,5,3,Sara,Barnes,FALSE,636 Smith Lodge Apt. 912,Suite 124,Philadelphia,19104
210,1009,03/01/2025 04:28,Coca Cola,Beverages,1.5L,6,4,Robert,Cox,TRUE,318 William Spring,Apt. 160,New York,10004
211,1009,03/01/2025 04:28,Margherita,Special Pizza,Large,15,4,Robert,Cox,TRUE,318 William Spring,Apt. 160,New York,10004
212,1009,03/01/2025 04:28,Coca Cola,Beverages,33CL,3,4,Robert,Cox,TRUE,318 William Spring,Apt. 160,New York,10004
213,1009,03/01/2025 04:28,Coca Cola,Beverages,1.5L,6,1,Robert,Cox,TRUE,318 William Spring,Apt. 160,New York,10004
214,1220,03/01/2025 04:49,Margherita,Special Pizza,Large,15,1,Linda,Miller,FALSE,8911 Angela Forks,Apt. 836,Philadelphia,19106
215,1220,03/01/2025 04:49,Pepperoni,Signature Pizza,Large,17,1,Linda,Miller,FALSE,8911 Angela Forks,Apt. 836,Philadelphia,19106
216,1220,03/01/2025 04:49,Margherita,Special Pizza,Large,15,4,Linda,Miller,FALSE,8911 Angela Forks,Apt. 836,Philadelphia,19106
217,1220,03/01/2025 04:49,Pepperoni,Signature Pizza,Regular,15,4,Linda,Miller,FALSE,8911 Angela Forks,Apt. 836,Philadelphia,19106
218,1220,03/01/2025 04:49,Chocolate Brownie,Desserts,N/A,5,2,Linda,Miller,FALSE,8911 Angela Forks,Apt. 836,Philadelphia,19106
219,1466,03/01/2025 05:39,Pepperoni,Signature Pizza,Regular,15,2,Paul,Warren,TRUE,38338 Saunders Wall,Suite 368,Philadelphia,19115
220,1104,03/01/2025 05:40,Pepperoni,Signature Pizza,Large,17,2,Cynthia,Chung,TRUE,13181 Diana Mount Suite 963,Suite 061,Philadelphia,19115
221,1104,03/01/2025 05:40,Garlic Bread,Sides,N/A,6,1,Cynthia,Chung,TRUE,13181 Diana Mount Suite 963,Suite 061,Philadelphia,19115
222,1104,03/01/2025 05:40,Pepperoni,Signature Pizza,Large,17,3,Cynthia,Chung,TRUE,13181 Diana Mount Suite 963,Suite 061,Philadelphia,19115
223,1104,03/01/2025 05:40,Coca Cola,Beverages,1.5L,6,3,Cynthia,Chung,TRUE,13181 Diana Mount Suite 963,Suite 061,Philadelphia,19115
224,1186,03/01/2025 07:06,Chocolate Brownie,Desserts,N/A,5,2,Charles,Finley,TRUE,91607 Wade Rest Apt. 551,Apt. 066,Philadelphia,19114
225,1186,03/01/2025 07:06,Chocolate Brownie,Desserts,N/A,5,3,Charles,Finley,TRUE,91607 Wade Rest Apt. 551,Apt. 066,Philadelphia,19114
226,1186,03/01/2025 07:06,Pepperoni,Signature Pizza,Large,17,2,Charles,Finley,TRUE,91607 Wade Rest Apt. 551,Apt. 066,Philadelphia,19114
227,1186,03/01/2025 07:06,Pepperoni,Signature Pizza,Large,17,4,Charles,Finley,TRUE,91607 Wade Rest Apt. 551,Apt. 066,Philadelphia,19114
228,1068,03/01/2025 08:25,Margherita,Special Pizza,Large,15,2,John,Patton,TRUE,60370 Colleen Course,Apt. 512,Philadelphia,19114
229,1710,03/01/2025 09:14,Coca Cola,Beverages,33CL,3,5,Carl,Medina,TRUE,932 Angel Cliffs Suite 340,Suite 298,Philadelphia,19102
230,1710,03/01/2025 09:14,Garlic Bread,Sides,N/A,6,1,Carl,Medina,TRUE,932 Angel Cliffs Suite 340,Suite 298,Philadelphia,19102
231,1587,03/01/2025 09:54,Garlic Bread,Sides,N/A,6,1,Richard,Pacheco,TRUE,633 Smith Mountains,Suite 084,New York,10002
232,1516,03/01/2025 09:57,Pepperoni,Signature Pizza,Large,17,4,Rebecca,Berg,TRUE,91239 Chang Throughway Apt. 041,Apt. 364,Philadelphia,19102
233,1516,03/01/2025 09:57,Margherita,Special Pizza,Large,15,5,Rebecca,Berg,TRUE,91239 Chang Throughway Apt. 041,Apt. 364,Philadelphia,19102
234,1516,03/01/2025 09:57,Garlic Bread,Sides,N/A,6,3,Rebecca,Berg,TRUE,91239 Chang Throughway Apt. 041,Apt. 364,Philadelphia,19102
235,1442,03/01/2025 11:09,Garlic Bread,Sides,N/A,6,3,Jason,Williams,FALSE,6141 Kelsey Street,Apt. 357,Philadelphia,19115
236,1442,03/01/2025 11:09,Coca Cola,Beverages,1.5L,6,2,Jason,Williams,FALSE,6141 Kelsey Street,Apt. 357,Philadelphia,19115
237,1442,03/01/2025 11:09,Garlic Bread,Sides,N/A,6,4,Jason,Williams,FALSE,6141 Kelsey Street,Apt. 357,Philadelphia,19115
238,1031,03/01/2025 14:06,Garlic Bread,Sides,N/A,6,2,Thomas,Simpson,FALSE,98153 Torres Cliff,Suite 477,New York,10002
239,1031,03/01/2025 14:06,Coca Cola,Beverages,1.5L,6,4,Thomas,Simpson,FALSE,98153 Torres Cliff,Suite 477,New York,10002
240,1031,03/01/2025 14:06,Garlic Bread,Sides,N/A,6,2,Thomas,Simpson,FALSE,98153 Torres Cliff,Suite 477,New York,10002
241,1145,03/01/2025 14:12,Garlic Bread,Sides,N/A,6,4,Frederick,Martinez,FALSE,71646 Meghan Spur Suite 340,Apt. 383,New York,10003
242,1145,03/01/2025 14:12,Margherita,Special Pizza,Large,15,2,Frederick,Martinez,FALSE,71646 Meghan Spur Suite 340,Apt. 383,New York,10003
243,1870,03/01/2025 14:34,Pepperoni,Signature Pizza,Large,17,2,Brenda,Lucero,FALSE,06795 Mueller Fall,Apt. 784,Philadelphia,19111
244,1857,03/01/2025 16:06,Margherita,Special Pizza,Regular,13,2,Michael,Chapman,TRUE,138 Joe Pass,Apt. 341,New York,10001
245,1857,03/01/2025 16:06,Pepperoni,Signature Pizza,Large,17,5,Michael,Chapman,TRUE,138 Joe Pass,Apt. 341,New York,10001
246,1857,03/01/2025 16:06,Chocolate Brownie,Desserts,N/A,5,1,Michael,Chapman,TRUE,138 Joe Pass,Apt. 341,New York,10001
247,1033,03/01/2025 17:13,Pepperoni,Signature Pizza,Large,17,5,Kathryn,Koch,TRUE,869 Samuel Shore Suite 937,Suite 536,New York,10006
248,1033,03/01/2025 17:13,Chocolate Brownie,Desserts,N/A,5,1,Kathryn,Koch,TRUE,869 Samuel Shore Suite 937,Suite 536,New York,10006
249,1033,03/01/2025 17:13,Chocolate Brownie,Desserts,N/A,5,4,Kathryn,Koch,TRUE,869 Samuel Shore Suite 937,Suite 536,New York,10006
250,1033,03/01/2025 17:13,Coca Cola,Beverages,1.5L,6,2,Kathryn,Koch,TRUE,869 Samuel Shore Suite 937,Suite 536,New York,10006
251,1033,03/01/2025 17:13,Garlic Bread,Sides,N/A,6,1,Kathryn,Koch,TRUE,869 Samuel Shore Suite 937,Suite 536,New York,10006
252,1088,03/01/2025 21:29,Pepperoni,Signature Pizza,Regular,15,2,Jennifer,Hernandez,TRUE,653 Craig Rapid,Suite 696,Philadelphia,19103
253,1323,03/01/2025 22:17,Pepperoni,Signature Pizza,Regular,15,1,Laura,Walters,TRUE,611 Mooney Shore Apt. 706,Suite 010,New York,10004
254,1323,03/01/2025 22:17,Coca Cola,Beverages,33CL,3,3,Laura,Walters,TRUE,611 Mooney Shore Apt. 706,Suite 010,New York,10004
255,1783,03/01/2025 23:14,Coca Cola,Beverages,33CL,3,2,Karen,West,TRUE,556 Stevens Stravenue,Apt. 751,New York,10007
256,1783,03/01/2025 23:14,Coca Cola,Beverages,1.5L,6,1,Karen,West,TRUE,556 Stevens Stravenue,Apt. 751,New York,10007
257,1783,03/01/2025 23:14,Garlic Bread,Sides,N/A,6,1,Karen,West,TRUE,556 Stevens Stravenue,Apt. 751,New York,10007
258,1783,03/01/2025 23:14,Chocolate Brownie,Desserts,N/A,5,2,Karen,West,TRUE,556 Stevens Stravenue,Apt. 751,New York,10007
259,1783,03/01/2025 23:14,Garlic Bread,Sides,N/A,6,4,Karen,West,TRUE,556 Stevens Stravenue,Apt. 751,New York,10007
260,1887,04/01/2025 00:26,Chocolate Brownie,Desserts,N/A,5,2,Darren,Clark,FALSE,76579 Misty Loop Suite 464,Suite 115,New York,10002
261,1887,04/01/2025 00:26,Chocolate Brownie,Desserts,N/A,5,5,Darren,Clark,FALSE,76579 Misty Loop Suite 464,Suite 115,New York,10002
262,1887,04/01/2025 00:26,Pepperoni,Signature Pizza,Large,17,4,Darren,Clark,FALSE,76579 Misty Loop Suite 464,Suite 115,New York,10002
263,1887,04/01/2025 00:26,Pepperoni,Signature Pizza,Regular,15,4,Darren,Clark,FALSE,76579 Misty Loop Suite 464,Suite 115,New York,10002
264,1887,04/01/2025 00:26,Margherita,Special Pizza,Regular,13,4,Darren,Clark,FALSE,76579 Misty Loop Suite 464,Suite 115,New York,10002
265,1509,04/01/2025 00:32,Pepperoni,Signature Pizza,Large,17,1,Samantha,Strong,TRUE,25587 Young Forges,Apt. 413,New York,10009
266,1509,04/01/2025 00:32,Garlic Bread,Sides,N/A,6,1,Samantha,Strong,TRUE,25587 Young Forges,Apt. 413,New York,10009
267,1955,04/01/2025 01:23,Coca Cola,Beverages,33CL,3,3,Heidi,Escobar,FALSE,71722 Sabrina Well,Suite 867,New York,10003
268,1556,04/01/2025 01:25,Garlic Bread,Sides,N/A,6,4,Hayley,Friedman,TRUE,0213 Richards Glen,Suite 705,Philadelphia,19107
269,1573,04/01/2025 02:10,Pepperoni,Signature Pizza,Regular,15,4,Riley,Montoya,TRUE,29298 Hall Keys Apt. 974,Apt. 829,New York,10002
270,1573,04/01/2025 02:10,Garlic Bread,Sides,N/A,6,2,Riley,Montoya,TRUE,29298 Hall Keys Apt. 974,Apt. 829,New York,10002
271,1573,04/01/2025 02:10,Chocolate Brownie,Desserts,N/A,5,1,Riley,Montoya,TRUE,29298 Hall Keys Apt. 974,Apt. 829,New York,10002
272,1573,04/01/2025 02:10,Chocolate Brownie,Desserts,N/A,5,5,Riley,Montoya,TRUE,29298 Hall Keys Apt. 974,Apt. 829,New York,10002
273,1573,04/01/2025 02:10,Chocolate Brownie,Desserts,N/A,5,1,Riley,Montoya,TRUE,29298 Hall Keys Apt. 974,Apt. 829,New York,10002
274,1353,04/01/2025 02:40,Chocolate Brownie,Desserts,N/A,5,2,Jeffrey,Greer,TRUE,8159 Amy Village Apt. 284,Suite 768,New York,10002
275,1353,04/01/2025 02:40,Coca Cola,Beverages,1.5L,6,5,Jeffrey,Greer,TRUE,8159 Amy Village Apt. 284,Suite 768,New York,10002
276,1353,04/01/2025 02:40,Pepperoni,Signature Pizza,Regular,15,4,Jeffrey,Greer,TRUE,8159 Amy Village Apt. 284,Suite 768,New York,10002
277,1815,04/01/2025 02:55,Margherita,Special Pizza,Large,15,2,Caitlin,Fuller,TRUE,0898 Brown Lodge Suite 554,Suite 487,New York,10004
278,1815,04/01/2025 02:55,Chocolate Brownie,Desserts,N/A,5,3,Caitlin,Fuller,TRUE,0898 Brown Lodge Suite 554,Suite 487,New York,10004
279,1815,04/01/2025 02:55,Margherita,Special Pizza,Regular,13,5,Caitlin,Fuller,TRUE,0898 Brown Lodge Suite 554,Suite 487,New York,10004
280,1815,04/01/2025 02:55,Chocolate Brownie,Desserts,N/A,5,5,Caitlin,Fuller,TRUE,0898 Brown Lodge Suite 554,Suite 487,New York,10004
281,1978,04/01/2025 03:32,Garlic Bread,Sides,N/A,6,1,Brendan,Moore,TRUE,023 Sherman Manor Apt. 388,Suite 217,Philadelphia,19104
282,1978,04/01/2025 03:32,Pepperoni,Signature Pizza,Regular,15,5,Brendan,Moore,TRUE,023 Sherman Manor Apt. 388,Suite 217,Philadelphia,19104
283,1978,04/01/2025 03:32,Coca Cola,Beverages,1.5L,6,4,Brendan,Moore,TRUE,023 Sherman Manor Apt. 388,Suite 217,Philadelphia,19104
284,1861,04/01/2025 04:00,Pepperoni,Signature Pizza,Regular,15,5,Jean,Blankenship,FALSE,620 Davis Drive,Suite 440,New York,10004
285,1861,04/01/2025 04:00,Coca Cola,Beverages,1.5L,6,3,Jean,Blankenship,FALSE,620 Davis Drive,Suite 440,New York,10004
286,1861,04/01/2025 04:00,Chocolate Brownie,Desserts,N/A,5,5,Jean,Blankenship,FALSE,620 Davis Drive,Suite 440,New York,10004
287,1861,04/01/2025 04:00,Chocolate Brownie,Desserts,N/A,5,1,Jean,Blankenship,FALSE,620 Davis Drive,Suite 440,New York,10004
288,1008,04/01/2025 04:47,Coca Cola,Beverages,1.5L,6,4,Shane,King,TRUE,7662 Philip Dam Apt. 744,Suite 134,Philadelphia,19102
289,1008,04/01/2025 04:47,Chocolate Brownie,Desserts,N/A,5,2,Shane,King,TRUE,7662 Philip Dam Apt. 744,Suite 134,Philadelphia,19102
290,1008,04/01/2025 04:47,Coca Cola,Beverages,1.5L,6,2,Shane,King,TRUE,7662 Philip Dam Apt. 744,Suite 134,Philadelphia,19102
291,1008,04/01/2025 04:47,Pepperoni,Signature Pizza,Regular,15,5,Shane,King,TRUE,7662 Philip Dam Apt. 744,Suite 134,Philadelphia,19102
292,1008,04/01/2025 04:47,Chocolate Brownie,Desserts,N/A,5,3,Shane,King,TRUE,7662 Philip Dam Apt. 744,Suite 134,Philadelphia,19102
293,1768,04/01/2025 07:43,Chocolate Brownie,Desserts,N/A,5,2,Jerome,Forbes,TRUE,171 Harris Greens,Apt. 489,Philadelphia,19111
294,1768,04/01/2025 07:43,Margherita,Special Pizza,Regular,13,1,Jerome,Forbes,TRUE,171 Harris Greens,Apt. 489,Philadelphia,19111
295,1768,04/01/2025 07:43,Chocolate Brownie,Desserts,N/A,5,2,Jerome,Forbes,TRUE,171 Harris Greens,Apt. 489,Philadelphia,19111
296,1569,04/01/2025 08:05,Coca Cola,Beverages,33CL,3,3,Kyle,Davis,TRUE,14051 Phillip Burg Apt. 530,Suite 049,New York,10006
297,1569,04/01/2025 08:05,Margherita,Special Pizza,Large,15,4,Kyle,Davis,TRUE,14051 Phillip Burg Apt. 530,Suite 049,New York,10006
298,1388,04/01/2025 08:19,Garlic Bread,Sides,N/A,6,4,Jonathan,Douglas,TRUE,446 Jason Estate Apt. 443,Apt. 801,Philadelphia,19106
299,1388,04/01/2025 08:19,Margherita,Special Pizza,Regular,13,2,Jonathan,Douglas,TRUE,446 Jason Estate Apt. 443,Apt. 801,Philadelphia,19106
300,1388,04/01/2025 08:19,Garlic Bread,Sides,N/A,6,5,Jonathan,Douglas,TRUE,446 Jason Estate Apt. 443,Apt. 801,Philadelphia,19106
301,1722,04/01/2025 08:22,Chocolate Brownie,Desserts,N/A,5,2,Matthew,Peterson,TRUE,3694 Hannah Junction,Apt. 091,Philadelphia,19114
301,1722,04/01/2025 08:22,Chocolate Brownie,Desserts,N/A,5,2,Matthew,Peterson,TRUE,3694 Hannah Junction,Apt. 091,Philadelphia,19114
302,1192,04/01/2025 09:43,Pepperoni,Signature Pizza,Regular,15,4,Linda,Wilson,TRUE,6551 Mark Court Suite 945,Apt. 055,Philadelphia,19107
303,1192,04/01/2025 09:43,Pepperoni,Signature Pizza,Large,17,3,Linda,Wilson,TRUE,6551 Mark Court Suite 945,Apt. 055,Philadelphia,19107
304,1192,04/01/2025 09:43,Coca Cola,Beverages,1.5L,6,4,Linda,Wilson,TRUE,6551 Mark Court Suite 945,Apt. 055,Philadelphia,19107
305,1999,04/01/2025 10:06,Garlic Bread,Sides,N/A,6,5,Shane,Lewis,TRUE,28200 Patrick Lodge Suite 389,Suite 701,New York,10002
306,1999,04/01/2025 10:06,Garlic Bread,Sides,N/A,6,3,Shane,Lewis,TRUE,28200 Patrick Lodge Suite 389,Suite 701,New York,10002
307,1999,04/01/2025 10:06,Garlic Bread,Sides,N/A,6,3,Shane,Lewis,TRUE,28200 Patrick Lodge Suite 389,Suite 701,New York,10002
308,1191,04/01/2025 11:45,Coca Cola,Beverages,1.5L,6,2,Gary,Williams,FALSE,05394 Gibson Island Apt. 769,Apt. 464,New York,10007
309,1191,04/01/2025 11:45,Margherita,Special Pizza,Large,15,2,Gary,Williams,FALSE,05394 Gibson Island Apt. 769,Apt. 464,New York,10007
310,1191,04/01/2025 11:45,Margherita,Special Pizza,Regular,13,4,Gary,Williams,FALSE,05394 Gibson Island Apt. 769,Apt. 464,New York,10007
311,1927,04/01/2025 13:02,Chocolate Brownie,Desserts,N/A,5,5,Christina,Dawson,TRUE,1601 Nancy Turnpike,Apt. 488,New York,10003
312,1927,04/01/2025 13:02,Coca Cola,Beverages,33CL,3,3,Christina,Dawson,TRUE,1601 Nancy Turnpike,Apt. 488,New York,10003
313,1927,04/01/2025 13:02,Pepperoni,Signature Pizza,Large,17,4,Christina,Dawson,TRUE,1601 Nancy Turnpike,Apt. 488,New York,10003
314,1424,04/01/2025 13:05,Pepperoni,Signature Pizza,Regular,15,3,Zachary,Dean,TRUE,00530 Warren Groves Suite 909,Suite 251,Philadelphia,19114
315,1424,04/01/2025 13:05,Pepperoni,Signature Pizza,Regular,15,3,Zachary,Dean,TRUE,00530 Warren Groves Suite 909,Suite 251,Philadelphia,19114
316,1424,04/01/2025 13:05,Coca Cola,Beverages,1.5L,6,4,Zachary,Dean,TRUE,00530 Warren Groves Suite 909,Suite 251,Philadelphia,19114
317,1690,04/01/2025 13:53,Garlic Bread,Sides,N/A,6,3,Ronald,Rogers,TRUE,698 Sanchez Cliffs Apt. 609,Apt. 546,Philadelphia,19115
318,1690,04/01/2025 13:53,Garlic Bread,Sides,N/A,6,4,Ronald,Rogers,TRUE,698 Sanchez Cliffs Apt. 609,Apt. 546,Philadelphia,19115
319,1697,04/01/2025 14:20,Chocolate Brownie,Desserts,N/A,5,5,Jacob,Greer,FALSE,27774 Corey Underpass Apt. 764,Apt. 032,New York,10001
320,1697,04/01/2025 14:20,Pepperoni,Signature Pizza,Large,17,3,Jacob,Greer,FALSE,27774 Corey Underpass Apt. 764,Apt. 032,New York,10001
321,1697,04/01/2025 14:20,Garlic Bread,Sides,N/A,6,3,Jacob,Greer,FALSE,27774 Corey Underpass Apt. 764,Apt. 032,New York,10001
322,1697,04/01/2025 14:20,Garlic Bread,Sides,N/A,6,4,Jacob,Greer,FALSE,27774 Corey Underpass Apt. 764,Apt. 032,New York,10001
323,1697,04/01/2025 14:20,Chocolate Brownie,Desserts,N/A,5,2,Jacob,Greer,FALSE,27774 Corey Underpass Apt. 764,Apt. 032,New York,10001
324,1672,04/01/2025 14:24,Pepperoni,Signature Pizza,Large,17,4,Joshua,Salas,TRUE,6183 Jones Points Suite 165,Suite 626,Philadelphia,19103
325,1344,04/01/2025 14:54,Pepperoni,Signature Pizza,Large,17,5,Kathryn,Santiago,FALSE,57360 Fowler Gateway,Suite 012,Philadelphia,19107
326,1344,04/01/2025 14:54,Garlic Bread,Sides,N/A,6,3,Kathryn,Santiago,FALSE,57360 Fowler Gateway,Suite 012,Philadelphia,19107
327,1344,04/01/2025 14:54,Coca Cola,Beverages,33CL,3,5,Kathryn,Santiago,FALSE,57360 Fowler Gateway,Suite 012,Philadelphia,19107
328,1344,04/01/2025 14:54,Pepperoni,Signature Pizza,Large,17,5,Kathryn,Santiago,FALSE,57360 Fowler Gateway,Suite 012,Philadelphia,19107
329,1344,04/01/2025 14:54,Coca Cola,Beverages,1.5L,6,5,Kathryn,Santiago,FALSE,57360 Fowler Gateway,Suite 012,Philadelphia,19107
330,1889,04/01/2025 14:56,Pepperoni,Signature Pizza,Regular,15,4,Alexis,Nelson,TRUE,7268 Walker Park,Suite 988,New York,10002
331,1477,04/01/2025 15:01,Garlic Bread,Sides,N/A,6,5,Zachary,Klein,TRUE,247 Anderson Falls,Suite 014,New York,10002
332,1477,04/01/2025 15:01,Margherita,Special Pizza,Large,15,1,Zachary,Klein,TRUE,247 Anderson Falls,Suite 014,New York,10002
333,1477,04/01/2025 15:01,Pepperoni,Signature Pizza,Regular,15,4,Zachary,Klein,TRUE,247 Anderson Falls,Suite 014,New York,10002
334,1739,04/01/2025 15:19,Margherita,Special Pizza,Regular,13,3,James,Johnson,TRUE,278 Sawyer Circle,Suite 931,New York,10009
335,1739,04/01/2025 15:19,Margherita,Special Pizza,Large,15,2,James,Johnson,TRUE,278 Sawyer Circle,Suite 931,New York,10009
336,1739,04/01/2025 15:19,Coca Cola,Beverages,33CL,3,5,James,Johnson,TRUE,278 Sawyer Circle,Suite 931,New York,10009
337,1739,04/01/2025 15:19,Pepperoni,Signature Pizza,Regular,15,2,James,Johnson,TRUE,278 Sawyer Circle,Suite 931,New York,10009
338,1739,04/01/2025 15:19,Chocolate Brownie,Desserts,N/A,5,1,James,Johnson,TRUE,278 Sawyer Circle,Suite 931,New York,10009
339,1047,04/01/2025 15:22,Chocolate Brownie,Desserts,N/A,5,1,Christina,Moore,FALSE,4619 Michael Via Suite 828,Suite 514,New York,10007
340,1047,04/01/2025 15:22,Garlic Bread,Sides,N/A,6,2,Christina,Moore,FALSE,4619 Michael Via Suite 828,Suite 514,New York,10007
341,1047,04/01/2025 15:22,Margherita,Special Pizza,Regular,13,1,Christina,Moore,FALSE,4619 Michael Via Suite 828,Suite 514,New York,10007
342,1047,04/01/2025 15:22,Coca Cola,Beverages,33CL,3,3,Christina,Moore,FALSE,4619 Michael Via Suite 828,Suite 514,New York,10007
343,1942,04/01/2025 15:31,Chocolate Brownie,Desserts,N/A,5,4,Amanda,Bridges,TRUE,2179 Wolfe Unions Suite 672,Suite 034,Philadelphia,19107
344,1770,04/01/2025 15:36,Chocolate Brownie,Desserts,N/A,5,1,David,Howard,TRUE,5833 Valentine Dale Apt. 983,Suite 801,Philadelphia,19104
345,1770,04/01/2025 15:36,Pepperoni,Signature Pizza,Large,17,1,David,Howard,TRUE,5833 Valentine Dale Apt. 983,Suite 801,Philadelphia,19104
346,1770,04/01/2025 15:36,Garlic Bread,Sides,N/A,6,3,David,Howard,TRUE,5833 Valentine Dale Apt. 983,Suite 801,Philadelphia,19104
